Date,Branch,Avg temp,Lowest temp,Highest temp
8/6/1928,108,25.3,21.1,30.7
8/7/1928,108,26.1,19.6,33.2
8/8/1928,108,27.9,21.1,34.9
8/9/1928,108,27.6,23.5,33.6
8/10/1928,108,26.2,23,31.9
8/11/1928,108,25.9,20.1,32
8/12/1928,108,25.6,20,31.6
8/13/1928,108,26.2,20,34
8/14/1928,108,27,20.3,35.2
8/15/1928,108,27.4,22.3,33.5
8/16/1928,108,28.4,22.4,34.2
8/17/1928,108,25.7,24.4,30.5
8/18/1928,108,27,21.9,32.7
8/19/1928,108,26.3,20.3,33.4
8/20/1928,108,25.9,21.4,32
8/21/1928,108,24.5,17.7,31.8
8/22/1928,108,24.5,17.5,32.4
8/23/1928,108,24.9,18.4,32.2
8/24/1928,108,25.4,18.5,32.3
8/25/1928,108,26.7,20.9,33.4
8/26/1928,108,27.1,21.8,33.6
8/27/1928,108,24.8,21.8,30.7
8/28/1928,108,21.7,20.4,23.7
8/29/1928,108,21.3,19.9,22.1
8/30/1928,108,24.5,19.4,30.9
8/31/1928,108,24.3,21.6,29
9/1/1928,108,24.4,21,29.4
9/2/1928,108,25.7,20.4,31.7
9/3/1928,108,22.8,20.9,25.5
9/4/1928,108,21,19.7,22.4
9/5/1928,108,22.9,18.6,28.8
9/6/1928,108,22.2,16.3,30
9/7/1928,108,23.6,17.8,29.4
9/8/1928,108,24.5,20.5,27
9/9/1928,108,23.4,21,26.3
9/10/1928,108,21.2,18.1,27
9/11/1928,108,21.9,13.5,28.6
9/12/1928,108,24,19.4,29
9/13/1928,108,22.7,18.2,27
9/14/1928,108,24.5,21.1,29.7
9/15/1928,108,19.9,18.6,22.8
9/16/1928,108,19.5,16.7,24.4
9/17/1928,108,19.4,15.7,22.6
9/18/1928,108,19.8,16.1,23.9
9/19/1928,108,21.4,16.5,27.2
9/20/1928,108,21.2,16.4,29.2
9/21/1928,108,22.3,14.9,29.2
9/22/1928,108,21,19.5,22.7
9/23/1928,108,21.5,17.9,26.5
9/24/1928,108,16.9,9.6,24.4
9/25/1928,108,9.5,4.6,15.6
9/26/1928,108,12.9,3.2,21.2
9/27/1928,108,16.1,7.9,24.3
9/28/1928,108,14.8,11.6,17
9/29/1928,108,14.6,10.1,21
9/30/1928,108,12.2,4.4,20.9
10/1/1928,108,15.2,6.2,22.8
10/2/1928,108,14.7,8.5,21.5
10/3/1928,108,17,8.6,25.1
10/4/1928,108,17.4,10.3,25.5
10/5/1928,108,16.3,12.4,21.9
10/6/1928,108,15.4,10,21.3
10/7/1928,108,13,9.4,18.5
10/8/1928,108,9.3,2.9,14.7
10/9/1928,108,10.7,6,16.4
10/10/1928,108,11.4,5.5,17.8
10/11/1928,108,10.9,3.5,18.8
10/12/1928,108,11.3,3,19.4
10/13/1928,108,13.9,9,20.5
10/14/1928,108,14.2,10.6,20.1
10/15/1928,108,14.2,10.4,19.5
10/16/1928,108,10.7,5.5,18
10/17/1928,108,7.3,0.9,14.5
10/18/1928,108,8.3,-0.1,16.7
10/19/1928,108,9.5,0.6,17
10/20/1928,108,10.1,3,17.5
10/21/1928,108,10.3,1.4,19.5
10/22/1928,108,11.5,4,20.6
10/23/1928,108,12.9,6.5,21.5
10/24/1928,108,12.5,4,22.4
10/25/1928,108,12.5,3.9,22.5
10/26/1928,108,14.3,4.5,25.7
10/27/1928,108,18.3,9.5,23.4
10/28/1928,108,14.9,13.5,21.3
10/29/1928,108,12.7,9.9,17.1
10/30/1928,108,6.3,2.9,10.5
10/31/1928,108,4.3,-1.5,11.4
11/1/1928,108,9.4,-1.3,15
11/2/1928,108,10.3,5.8,14
11/3/1928,108,4.8,0.7,10.6
11/4/1928,108,7.1,-1.2,15.5
11/5/1928,108,10.3,3.8,17.8
11/6/1928,108,11.1,4.3,18
11/7/1928,108,10.1,6.1,15.1
11/8/1928,108,8.8,4.5,14.5
11/9/1928,108,2.2,-1.2,8.3
11/10/1928,108,0.2,-4.6,5.2
11/11/1928,108,3.1,-3,8.7
11/12/1928,108,2.2,-5.2,7.9
11/13/1928,108,5.9,2.9,7.8
11/14/1928,108,8.1,1.8,10.9
11/15/1928,108,5.7,1.2,10.9
11/16/1928,108,-0.7,-3.6,2.1
11/17/1928,108,-1.7,-7.7,4.4
11/18/1928,108,2.5,-3.1,8.4
11/19/1928,108,2.5,-2.6,7.3
11/20/1928,108,6.3,-0.3,12.3
11/21/1928,108,4.8,0.3,8.3
11/22/1928,108,1.4,-3.5,7.5
11/23/1928,108,6.1,-2.2,12.2
11/24/1928,108,8.3,4.2,13.8
11/25/1928,108,7.5,1.5,13.5
11/26/1928,108,7.6,1.9,14.4
11/27/1928,108,0.7,-3.6,6
11/28/1928,108,1.1,-5,7.9
11/29/1928,108,3.5,-4,11.4
11/30/1928,108,6.6,-1.1,14.5
12/1/1928,108,7.6,1.4,13.3
12/2/1928,108,6.8,5.4,8.2
12/3/1928,108,-0.9,-6.6,6.1
12/4/1928,108,-5,-9.6,-1.8
12/5/1928,108,-1.3,-5.5,2.1
12/6/1928,108,-0.5,-6.4,4.5
12/7/1928,108,-0.2,-6.7,6.5
12/8/1928,108,1.8,-4.9,7.9
12/9/1928,108,1,-2.3,5.2
12/10/1928,108,-1.9,-7.4,2.4
12/11/1928,108,-0.6,-4.8,1.7
12/12/1928,108,0.1,-4.7,4.7
12/13/1928,108,-2.3,-7.7,4.1
12/14/1928,108,-0.6,-7.4,3.7
12/15/1928,108,-0.5,-3.7,3
12/16/1928,108,-5.8,-8.8,-1.4
12/17/1928,108,-5.6,-11.6,-0.4
12/18/1928,108,-5,-11.2,-0.5
12/19/1928,108,-11.4,-16.3,-6.8
12/20/1928,108,-9.4,-15.7,-3.3
12/21/1928,108,-5.3,-14.6,0.1
12/22/1928,108,1.8,-3.5,5.4
12/23/1928,108,-0.9,-4,3.6
12/24/1928,108,-0.5,-3.4,3.5
12/25/1928,108,-4.3,-9.2,1.3
12/26/1928,108,-2.2,-7.3,3
12/27/1928,108,-2.4,-6.3,0
12/28/1928,108,-2,-7.2,3.1
12/29/1928,108,-3.7,-7.5,-0.1
12/30/1928,108,-4.1,-11.1,2.2
12/31/1928,108,-3,-7.2,0.3
1/1/1929,108,-9.2,-12.2,-6.3
1/2/1929,108,-11,-15.7,-6.5
1/3/1929,108,-7.9,-14.6,-3.8
1/4/1929,108,-4.4,-7.3,-0.8
1/5/1929,108,-2.4,-11.1,1.7
1/6/1929,108,-8.3,-11.7,1.2
1/7/1929,108,-9.9,-17.5,-5.6
1/8/1929,108,-5.8,-9.3,-1
1/9/1929,108,-2.3,-9.2,0.7
1/10/1929,108,-1.9,-6.2,1.6
1/11/1929,108,0.1,-8.7,7.4
1/12/1929,108,1.8,-2.7,6.8
1/13/1929,108,4.2,-0.5,6.4
1/14/1929,108,2.4,-2,5.4
1/15/1929,108,-6.4,-9.4,-1.2
1/16/1929,108,-7.5,-12.2,-4.1
1/17/1929,108,-4.3,-10.2,1.2
1/18/1929,108,-2.3,-6.7,2.9
1/19/1929,108,-4.5,-8.6,0.2
1/20/1929,108,-5.7,-10,-2.4
1/21/1929,108,-5.2,-9.4,-0.1
1/22/1929,108,-7.5,-10.7,-2.9
1/23/1929,108,-8.8,-13.8,-3.7
1/24/1929,108,-8.8,-13.7,-4.9
1/25/1929,108,-8,-14.9,-1.5
1/26/1929,108,-1.9,-8.7,2.1
1/27/1929,108,-2.2,-5.9,1.1
1/28/1929,108,-3.1,-5.7,0.2
1/29/1929,108,-5.8,-10.3,-1.5
1/30/1929,108,-5.5,-12.8,0.5
1/31/1929,108,-6.3,-12.2,0
2/1/1929,108,-11.6,-14.8,-7.6
2/2/1929,108,-10.3,-17.1,-5
2/3/1929,108,-6.8,-14.8,-0.2
2/4/1929,108,-3.9,-10.4,1.2
2/5/1929,108,-3.1,-6,-1
2/6/1929,108,-2.6,-6.7,1.1
2/7/1929,108,-3.9,-6.6,-0.4
2/8/1929,108,-5.3,-8.3,-2
2/9/1929,108,-10.1,-13.3,-5
2/10/1929,108,-10,-15.1,-4.1
2/11/1929,108,-6.6,-14.4,-2.5
2/12/1929,108,-10.1,-13.5,-3.8
2/13/1929,108,-9.9,-15.7,-4.3
2/14/1929,108,-8.6,-16.3,-1.3
2/15/1929,108,-2.7,-10.2,4.7
2/16/1929,108,0.4,-8.3,7.4
2/17/1929,108,3.1,-0.6,8.4
2/18/1929,108,0.5,-2.6,4.4
2/19/1929,108,-1.4,-8,5
2/20/1929,108,1.4,-4.6,8.4
2/21/1929,108,3.6,-3.3,11.7
2/22/1929,108,3.9,-3.7,9.8
2/23/1929,108,1.2,-2.3,6
2/24/1929,108,-1.8,-6.9,3.7
2/25/1929,108,-1.8,-8.5,5
2/26/1929,108,4.4,-2,10.4
2/27/1929,108,5.9,1,11.9
2/28/1929,108,8.5,3.3,16
3/1/1929,108,1.6,-2.7,7.6
3/2/1929,108,-3.7,-7.2,1
3/3/1929,108,-3.5,-8.8,1.7
3/4/1929,108,-2.3,-8.5,4.5
3/5/1929,108,0.5,-6.8,7.6
3/6/1929,108,1,-6.3,9.4
3/7/1929,108,1.3,-5.6,8.1
3/8/1929,108,3.3,-2.9,8.7
3/9/1929,108,4.6,0.7,10.5
3/10/1929,108,2.6,-1.3,8.4
3/11/1929,108,-1.1,-3.5,2.8
3/12/1929,108,1.8,-5.2,7.4
3/13/1929,108,0.3,-3.2,5
3/14/1929,108,0.2,-5.1,4.7
3/15/1929,108,3.9,-1.8,10.4
3/16/1929,108,4.5,-3.7,14
3/17/1929,108,7,-1,14.6
3/18/1929,108,5.1,1.7,10.1
3/19/1929,108,2.7,-0.5,7.4
3/20/1929,108,2.1,-3.1,7.4
3/21/1929,108,5.1,-2.7,10.4
3/22/1929,108,8.5,3.9,14
3/23/1929,108,11.7,1.5,20.6
3/24/1929,108,12.8,9.8,18.8
3/25/1929,108,10,3.6,16.6
3/26/1929,108,9.6,3.6,15.9
3/27/1929,108,10,6.1,14
3/28/1929,108,11.2,6.5,17.5
3/29/1929,108,8.4,3.9,14.7
3/30/1929,108,7.7,2.1,15.2
3/31/1929,108,8.8,4.5,15
4/1/1929,108,10.2,4.4,17.4
4/2/1929,108,7.1,2,14
4/3/1929,108,5.6,-0.3,12.5
4/4/1929,108,8.3,1.9,16
4/5/1929,108,9.9,3.4,17
4/6/1929,108,10.1,2.4,16.4
4/7/1929,108,11.7,5,19.2
4/8/1929,108,7,5,10.5
4/9/1929,108,8.8,3.5,13.9
4/10/1929,108,8.2,3.6,14.5
4/11/1929,108,8.2,2.4,14.9
4/12/1929,108,9.2,1.7,18
4/13/1929,108,4.7,3,9.1
4/14/1929,108,5.4,0,11.6
4/15/1929,108,11.8,2.1,20
4/16/1929,108,14.7,10.3,21
4/17/1929,108,14.4,7.8,20.2
4/18/1929,108,13.6,6.2,22.3
4/19/1929,108,12.8,3.9,20
4/20/1929,108,10.8,6,15.5
4/21/1929,108,9.4,5.5,14.3
4/22/1929,108,8.9,2.5,16.3
4/23/1929,108,12.5,4.2,20.3
4/24/1929,108,12.3,8.3,17.7
4/25/1929,108,13.2,8.8,18.9
4/26/1929,108,9.8,6.7,13.2
4/27/1929,108,13.8,5.3,22.5
4/28/1929,108,13.7,10.2,19.9
4/29/1929,108,12.2,2.4,21.8
4/30/1929,108,13.6,7.4,20.5
5/1/1929,108,13.8,8.9,22.4
5/2/1929,108,16.5,10,22.3
5/3/1929,108,11.3,8.5,17.2
5/4/1929,108,11.8,6.9,17.8
5/5/1929,108,12.7,5.9,17.5
5/6/1929,108,14.1,8.3,19.5
5/7/1929,108,17.7,11.2,24.3
5/8/1929,108,17.2,12.8,23
5/9/1929,108,14.1,11.8,17.5
5/10/1929,108,13.6,10,19.8
5/11/1929,108,14.2,8.4,21.7
5/12/1929,108,13.3,11.1,22.1
5/13/1929,108,15.5,11.7,20.9
5/14/1929,108,15,11.5,20.2
5/15/1929,108,14.2,12.5,17.8
5/16/1929,108,16.1,8.1,23.4
5/17/1929,108,18.4,12.3,26.2
5/18/1929,108,20.3,12.2,29.1
5/19/1929,108,19.4,12.5,27.8
5/20/1929,108,18.6,12,26.9
5/21/1929,108,18.4,10.2,25.7
5/22/1929,108,19.7,13.7,27.7
5/23/1929,108,17.3,15.2,20.5
5/24/1929,108,18.9,14.4,26.5
5/25/1929,108,17.1,13.7,22.3
5/26/1929,108,18.2,10.3,26.8
5/27/1929,108,20,11.6,29.3
5/28/1929,108,19.5,13.1,29
5/29/1929,108,19,12.5,26
5/30/1929,108,20.4,12.5,28.8
5/31/1929,108,20.5,13.2,29.9
6/1/1929,108,20.7,14.1,30
6/2/1929,108,20.6,14.4,27.7
6/3/1929,108,21.5,14.9,28.7
6/4/1929,108,20.8,16,26.8
6/5/1929,108,21.4,15,27.5
6/6/1929,108,21.1,17,25.9
6/7/1929,108,20.7,14.5,29.1
6/8/1929,108,21.3,13,29.9
6/9/1929,108,23.4,13.4,33.3
6/10/1929,108,23.7,16.6,31
6/11/1929,108,21.8,19.2,23.9
6/12/1929,108,24.7,18.4,31
6/13/1929,108,25.2,19.4,31.7
6/14/1929,108,23.8,18.8,29.7
6/15/1929,108,22.5,19.5,28
6/16/1929,108,23.2,17.5,32.2
6/17/1929,108,21.9,16.5,28.4
6/18/1929,108,23.3,17.3,29.2
6/19/1929,108,23.6,16.2,31.7
6/20/1929,108,22.1,15,29.8
6/21/1929,108,22.9,16.2,31
6/22/1929,108,23,16.4,31.2
6/23/1929,108,23.8,16.6,33.7
6/24/1929,108,24.8,17.1,33.7
6/25/1929,108,26.2,16.8,35.5
6/26/1929,108,24.8,20,32
6/27/1929,108,23,20.6,27.6
6/28/1929,108,21.2,19.8,22.6
6/29/1929,108,23.5,18.9,28.4
6/30/1929,108,25.5,20.3,31.4
7/1/1929,108,21.5,20.1,24.6
7/2/1929,108,22.9,19.6,27
7/3/1929,108,23.9,18.4,29.9
7/4/1929,108,23.3,19.7,28
7/5/1929,108,23.5,19.2,29.9
7/6/1929,108,25.1,19.9,30.2
7/7/1929,108,23.5,20,28.5
7/8/1929,108,25.2,19.2,30.8
7/9/1929,108,25.7,21,32
7/10/1929,108,26.3,21.7,32.7
7/11/1929,108,24.1,22.3,27.2
7/12/1929,108,26.1,24.5,29
7/13/1929,108,25.7,23.8,27.5
7/14/1929,108,25.4,23,28.4
7/15/1929,108,25.1,23,27.6
7/16/1929,108,26,22.5,31.3
7/17/1929,108,26.7,23,31.8
7/18/1929,108,26.7,21.5,33.2
7/19/1929,108,27.3,22,33.5
7/20/1929,108,26.2,22.5,32.2
7/21/1929,108,27.4,24.7,33.3
7/22/1929,108,27.4,23.8,32.2
7/23/1929,108,28.3,25.3,32.8
7/24/1929,108,26.6,25,29.7
7/25/1929,108,26.7,23.1,32.3
7/26/1929,108,27.3,22.9,32.8
7/27/1929,108,27,23.8,31.8
7/28/1929,108,27.2,23.5,32.8
7/29/1929,108,28,23.3,33.6
7/30/1929,108,27.8,23.6,33.4
7/31/1929,108,28.9,25.2,34.2
8/1/1929,108,28.6,25.3,33.7
8/2/1929,108,28.8,23.6,36
8/3/1929,108,28.4,24.4,34.9
8/4/1929,108,28.5,23.5,35.4
8/5/1929,108,29.4,24,36.7
8/6/1929,108,30.4,24,36.5
8/7/1929,108,27.6,24,31.8
8/8/1929,108,26.8,24,31
8/9/1929,108,27.1,23.3,33.5
8/10/1929,108,28.1,22.2,35.1
8/11/1929,108,28.6,23.4,35.1
8/12/1929,108,30.1,24,36.7
8/13/1929,108,30.1,25.3,36
8/14/1929,108,29.7,24.6,35.9
8/15/1929,108,27.7,24.3,32.4
8/16/1929,108,23.2,22.3,26.7
8/17/1929,108,26,22.6,28.4
8/18/1929,108,26.5,23,31.5
8/19/1929,108,26.1,21.7,31.8
8/20/1929,108,25.7,23,30.7
8/21/1929,108,23.3,19.6,29.8
8/22/1929,108,23.8,16.5,30.7
8/23/1929,108,24.5,19,30.2
8/24/1929,108,22.2,18.8,26.7
8/25/1929,108,24.9,19,31
8/26/1929,108,22.7,20.4,25.6
8/27/1929,108,22,16.8,27.9
8/28/1929,108,23.1,18,29.5
8/29/1929,108,22.7,16.2,29.8
8/30/1929,108,22,19.5,25.1
8/31/1929,108,22.3,18.4,28.8
9/1/1929,108,22.3,15.3,28.5
9/2/1929,108,21.6,18,26.6
9/3/1929,108,19.5,14.5,27.5
9/4/1929,108,19.5,13.9,25.4
9/5/1929,108,19.4,13.1,26.5
9/6/1929,108,19.4,12.8,27.3
9/7/1929,108,20.1,13.5,28.5
9/8/1929,108,20.1,14.7,26
9/9/1929,108,21.4,16.9,27.5
9/10/1929,108,19.4,13.6,26.1
9/11/1929,108,18.1,12.2,24.4
9/12/1929,108,17.5,11,25
9/13/1929,108,17.7,11,25.6
9/14/1929,108,18.6,11.1,26.2
9/15/1929,108,17.3,12.2,23.5
9/16/1929,108,16.1,10.5,23
9/17/1929,108,17.4,8.7,25.5
9/18/1929,108,16.4,15,19
9/19/1929,108,16.7,12,24
9/20/1929,108,16,8.6,25.8
9/21/1929,108,18.4,9.7,28.4
9/22/1929,108,18.6,11.9,28.2
9/23/1929,108,19.7,11.4,28
9/24/1929,108,21.1,14.9,28.5
9/25/1929,108,19,15.9,23
9/26/1929,108,19.5,15.8,24.5
9/27/1929,108,18.8,12,26.5
9/28/1929,108,19.9,14.1,24.6
9/29/1929,108,18.6,13.8,26
9/30/1929,108,16.6,12.5,22.3
10/1/1929,108,15.4,11.3,21.9
10/2/1929,108,16.6,8.9,24.1
10/3/1929,108,20,13,26.5
10/4/1929,108,20.3,15.4,28.4
10/5/1929,108,19,12.9,26.2
10/6/1929,108,19.5,14.8,25
10/7/1929,108,15.7,13.7,19.9
10/8/1929,108,13.3,9.1,20
10/9/1929,108,13.4,6.4,22
10/10/1929,108,13.9,8.6,21.2
10/11/1929,108,11.4,3.3,21.2
10/12/1929,108,12.8,7,21.7
10/13/1929,108,14.5,7.1,22.7
10/14/1929,108,14.3,8.6,21.6
10/15/1929,108,11.3,7.7,17.9
10/16/1929,108,10.5,3.4,16.9
10/17/1929,108,10.8,6.2,16.6
10/18/1929,108,8.4,1,17.2
10/19/1929,108,10.3,1.3,18.2
10/20/1929,108,8.9,3.5,15.6
10/21/1929,108,7.1,-0.6,15.6
10/22/1929,108,8,-0.1,17.9
10/23/1929,108,10.5,1.3,19.5
10/24/1929,108,14.1,5.4,21.9
10/25/1929,108,13.7,6.5,21.9
10/26/1929,108,14.7,8.4,21.6
10/27/1929,108,10.2,3.7,17.5
10/28/1929,108,7.7,4,13.3
10/29/1929,108,8.7,-1,18.7
10/30/1929,108,12.5,4.2,19
10/31/1929,108,9.5,3.9,14.8
11/1/1929,108,5.7,-2.3,13.3
11/2/1929,108,4.8,-1.7,13.1
11/3/1929,108,4.5,-4.2,12.4
11/4/1929,108,8.4,3.7,15.6
11/5/1929,108,10.4,4,17.1
11/6/1929,108,11.1,6.9,15.8
11/7/1929,108,9.5,3.4,17.5
11/8/1929,108,7.6,3.9,12.7
11/9/1929,108,6.1,-2.1,13.5
11/10/1929,108,5.4,1.2,11.2
11/11/1929,108,3,-1.3,5.3
11/12/1929,108,3.4,-2.6,11.2
11/13/1929,108,4.8,-2.9,14.1
11/14/1929,108,6.9,-0.1,14.5
11/15/1929,108,8.2,1.4,13.9
11/16/1929,108,5.5,2,11.1
11/17/1929,108,1.9,-1.7,6
11/18/1929,108,3.2,-0.2,6.7
11/19/1929,108,4.4,-0.2,8.7
11/20/1929,108,6.7,2.2,14.3
11/21/1929,108,0.2,-2.7,5.4
11/22/1929,108,-3,-6.7,0.9
11/23/1929,108,-2.5,-8.7,3.4
11/24/1929,108,1.5,-3.7,4.4
11/25/1929,108,4.1,-0.4,8
11/26/1929,108,3.9,-2.2,11.4
11/27/1929,108,3.3,-3.7,11.7
11/28/1929,108,4.7,-2.9,13.3
11/29/1929,108,5.1,0.1,8.1
11/30/1929,108,7.2,3.2,13.5
12/1/1929,108,7.1,-0.5,14.4
12/2/1929,108,7.3,5.1,8.9
12/3/1929,108,3.3,1.1,7.8
12/4/1929,108,-0.8,-3.9,2.1
12/5/1929,108,-2.3,-7.1,2.9
12/6/1929,108,0.3,-5.6,5.5
12/7/1929,108,0.9,-3.1,4
12/8/1929,108,-1.7,-6.4,4
12/9/1929,108,0.6,-6.8,6.5
12/10/1929,108,4.5,-1.4,12.1
12/11/1929,108,5.3,-1.6,12.6
12/12/1929,108,6.9,3.2,10.4
12/13/1929,108,10.1,5.6,13.4
12/14/1929,108,7.7,4.5,11
12/15/1929,108,6.4,4,7.5
12/16/1929,108,7.6,5.5,8.3
12/17/1929,108,2.9,-1.8,8.9
12/18/1929,108,-0.6,-3.7,1.6
12/19/1929,108,1.1,-2,2.8
12/20/1929,108,2.5,0.1,4.1
12/21/1929,108,-3.8,-7.5,1.2
12/22/1929,108,-7.8,-10,-4.5
12/23/1929,108,-5.5,-11.5,-2.7
12/24/1929,108,-6.5,-11.4,-2.9
12/25/1929,108,-7.2,-16.8,-2.4
12/26/1929,108,-0.5,-5.4,1.6
12/27/1929,108,1,-2.6,4.3
12/28/1929,108,3.3,0.1,4.9
12/29/1929,108,3.3,0.9,4.8
12/30/1929,108,3,0.6,6.1
12/31/1929,108,-0.4,-3.3,3.4
1/1/1930,108,-1.6,-6.9,2.9
1/2/1930,108,0.6,-3.3,3.3
1/3/1930,108,-2.8,-6.4,1.6
1/4/1930,108,-11,-13.4,-5.8
1/5/1930,108,-11.6,-16.1,-6.9
1/6/1930,108,-12.2,-17.4,-7.8
1/7/1930,108,-9.8,-16.8,-5.3
1/8/1930,108,-9.8,-13.6,-5.5
1/9/1930,108,-10.5,-16,-5.2
1/10/1930,108,-4.5,-11.5,0.9
1/11/1930,108,-4.2,-8.3,0.7
1/12/1930,108,-6.4,-12.5,-0.7
1/13/1930,108,-5.6,-14.4,0.2
1/14/1930,108,-2.4,-5.2,2.5
1/15/1930,108,-3.9,-10.1,1.4
1/16/1930,108,-3.3,-7.6,2.4
1/17/1930,108,-4.3,-11.7,1.6
1/18/1930,108,-4.3,-8.4,0.1
1/19/1930,108,-7.9,-13.8,-1.9
1/20/1930,108,-6.6,-14.3,0.7
1/21/1930,108,-3.7,-12.7,3.1
1/22/1930,108,-1.6,-4.2,3.6
1/23/1930,108,-2.8,-9.2,1.4
1/24/1930,108,-3.4,-7.4,0.8
1/25/1930,108,-4.3,-9.9,2.1
1/26/1930,108,-4,-10.6,1.3
1/27/1930,108,2.2,-4.3,8.6
1/28/1930,108,0.3,-1.6,2
1/29/1930,108,-0.3,-5.4,5.1
1/30/1930,108,0.3,-2.9,5.2
1/31/1930,108,-1.2,-6.1,4.4
2/1/1930,108,-3.1,-6.7,1.2
2/2/1930,108,-4.9,-11.1,1.4
2/3/1930,108,-3.7,-11.3,4.2
2/4/1930,108,1.5,-7.8,8.4
2/5/1930,108,4.2,1.4,7.4
2/6/1930,108,0,-4.9,3.7
2/7/1930,108,-3.4,-10.1,4.2
2/8/1930,108,-1.7,-9.6,8.1
2/9/1930,108,0.1,-3.9,4.9
2/10/1930,108,-3,-6.6,2.6
2/11/1930,108,-5.6,-10.4,-0.1
2/12/1930,108,-3.9,-11.1,2.9
2/13/1930,108,-1.4,-8.7,5.5
2/14/1930,108,0.9,-7.5,7.7
2/15/1930,108,0.4,-6.4,7.6
2/16/1930,108,-2.3,-4.7,3.3
2/17/1930,108,-1.7,-11,6.1
2/18/1930,108,4.5,-1.6,9.5
2/19/1930,108,4.2,-0.2,9.3
2/20/1930,108,2.6,-4.1,11.2
2/21/1930,108,5,-0.3,8.1
2/22/1930,108,9.3,4.4,15.8
2/23/1930,108,8.7,5.9,11
2/24/1930,108,4.6,1.7,9.3
2/25/1930,108,3.5,0.3,7.3
2/26/1930,108,2.1,0,4.9
2/27/1930,108,3.7,0,6.2
2/28/1930,108,3.6,1.4,9.9
3/1/1930,108,3.7,-1.6,6.9
3/2/1930,108,4.8,2,6.1
3/3/1930,108,4.9,1.4,7.8
3/4/1930,108,5.9,0.7,11.1
3/5/1930,108,5,1.7,8.8
3/6/1930,108,4,1,8.5
3/7/1930,108,2.2,-1.1,6.1
3/8/1930,108,3.1,-0.8,8.5
3/9/1930,108,2.8,-3.5,9.4
3/10/1930,108,4,-2.6,12.4
3/11/1930,108,5.6,-2.4,12.9
3/12/1930,108,5.5,1.6,8.6
3/13/1930,108,5.5,1.9,7.1
3/14/1930,108,6.8,1.3,12.7
3/15/1930,108,5.3,3.1,7.4
3/16/1930,108,6.2,-0.2,14.5
3/17/1930,108,4.1,-0.6,12.7
3/18/1930,108,3.6,-3,9.3
3/19/1930,108,6,0.3,12.6
3/20/1930,108,6.5,-0.6,14.1
3/21/1930,108,6.2,-0.6,14.1
3/22/1930,108,7.1,1.4,14
3/23/1930,108,9.4,-0.1,17.1
3/24/1930,108,11.9,6.8,16.6
3/25/1930,108,11.7,7.1,17.2
3/26/1930,108,12.8,5,21.1
3/27/1930,108,14.3,8.4,20.2
3/28/1930,108,10.6,6.6,14
3/29/1930,108,5.1,1,10.3
3/30/1930,108,4.8,-0.6,10.2
3/31/1930,108,4.8,-1.4,11.7
4/1/1930,108,5.4,1.3,10.3
4/2/1930,108,6.7,0.1,14.1
4/3/1930,108,8.7,2.4,15.3
4/4/1930,108,10.5,4,18.3
4/5/1930,108,11.5,3,21
4/6/1930,108,11.9,5.1,20
4/7/1930,108,12,5.6,19.9
4/8/1930,108,12,8.1,17.9
4/9/1930,108,13.7,3.5,23.4
4/10/1930,108,12.8,11.2,15.6
4/11/1930,108,11.3,9.5,14.2
4/12/1930,108,12,5.6,19.1
4/13/1930,108,11.1,6.2,18.3
4/14/1930,108,12,4.4,18.8
4/15/1930,108,12.1,6,21.2
4/16/1930,108,12.4,4,21.6
4/17/1930,108,13.5,7.8,19.5
4/18/1930,108,15.3,6.8,24.3
4/19/1930,108,17.1,10.1,23.4
4/20/1930,108,12.9,10.9,19.5
4/21/1930,108,12,5.6,19.3
4/22/1930,108,13.8,5.9,20.7
4/23/1930,108,14.2,11.6,18.4
4/24/1930,108,14.9,12.5,18
4/25/1930,108,14.7,11.1,20.9
4/26/1930,108,12.9,5,20.7
4/27/1930,108,15.9,7,23.9
4/28/1930,108,14.2,11.8,17.8
4/29/1930,108,13.5,10.5,16.3
4/30/1930,108,13.4,9.7,16.2
5/1/1930,108,15.1,11.2,21
5/2/1930,108,12.3,9.1,17.6
5/3/1930,108,14.2,7.1,21.3
5/4/1930,108,12.1,10.2,15.2
5/5/1930,108,11,7.9,13.5
5/6/1930,108,12.2,7.7,18.8
5/7/1930,108,13.7,6,21.3
5/8/1930,108,16.6,10.1,22.9
5/9/1930,108,18.2,14.4,25.2
5/10/1930,108,13,10.8,18
5/11/1930,108,14.1,7.4,21.5
5/12/1930,108,16.4,7.9,25.5
5/13/1930,108,17.8,9.6,27.1
5/14/1930,108,19.2,11.4,29.2
5/15/1930,108,19.8,11,29.5
5/16/1930,108,17.1,11.4,23.1
5/17/1930,108,20,14.9,27.3
5/18/1930,108,20.1,12.5,27.8
5/19/1930,108,17.2,14.2,19
5/20/1930,108,17.1,11,24.7
5/21/1930,108,17.1,9.4,24
5/22/1930,108,16.4,13.7,19
5/23/1930,108,15.5,7.6,23.6
5/24/1930,108,16.1,9,24.5
5/25/1930,108,17,9.6,25.4
5/26/1930,108,18.7,9.1,28.3
5/27/1930,108,18.4,11.2,26.3
5/28/1930,108,18.9,14,24.9
5/29/1930,108,19.8,13.6,26.6
5/30/1930,108,20.5,15.5,27.1
5/31/1930,108,21.3,15.7,26.8
6/1/1930,108,18,15.5,22.4
6/2/1930,108,20,16.6,26.2
6/3/1930,108,19.9,12,27.9
6/4/1930,108,21.3,16,27.6
6/5/1930,108,19.2,15.6,25.1
